Count,Year,Month,Logan Passengers,Avg Hotel Daily Rate,Unemployment Rate,Code
19,2016,12,2797614,183.95,0.025,1810
5,2016,12,2797614,183.95,0.025,1815
1,2016,12,2797614,183.95,0.025,1825
18,2016,12,2797614,183.95,0.025,1830
4,2016,12,2797614,183.95,0.025,1831
4,2016,12,2797614,183.95,0.025,1832
40,2016,12,2797614,183.95,0.025,1841
48,2016,12,2797614,183.95,0.025,1842
42,2016,12,2797614,183.95,0.025,1843
8,2016,12,2797614,183.95,0.025,1844
18,2016,12,2797614,183.95,0.025,1845
12,2016,12,2797614,183.95,0.025,1846
8,2016,12,2797614,183.95,0.025,1847
34,2016,12,2797614,183.95,0.025,1848
94,2016,12,2797614,183.95,0.025,1849
2,2016,12,2797614,183.95,0.025,1850
2,2016,12,2797614,183.95,0.025,1870
36,2016,12,2797614,183.95,0.025,1874
6,2016,12,2797614,183.95,0.025,2003
4,2016,12,2797614,183.95,0.025,2004
12,2016,12,2797614,183.95,0.025,2005
28,2016,12,2797614,183.95,0.025,2006
43,2016,12,2797614,183.95,0.025,2007
7,2016,12,2797614,183.95,0.025,2010
18,2016,12,2797614,183.95,0.025,2101
2,2016,12,2797614,183.95,0.025,2102
8,2016,12,2797614,183.95,0.025,2204
18,2016,12,2797614,183.95,0.025,2401
42,2016,12,2797614,183.95,0.025,2403
58,2016,12,2797614,183.95,0.025,2405
1,2016,12,2797614,183.95,0.025,2511
4,2016,12,2797614,183.95,0.025,2604
3,2016,12,2797614,183.95,0.025,2608
2,2016,12,2797614,183.95,0.025,2609
146,2016,12,2797614,183.95,0.025,2610
1,2016,12,2797614,183.95,0.025,2612
8,2016,12,2797614,183.95,0.025,2616
4,2016,12,2797614,183.95,0.025,2617
4,2016,12,2797614,183.95,0.025,2619
2,2016,12,2797614,183.95,0.025,2622
108,2016,12,2797614,183.95,0.025,2629
18,2016,12,2797614,183.95,0.025,2632
2,2016,12,2797614,183.95,0.025,2641
